Cement,Blast Furnace Slag,Fly Ash,Water,Superplasticizer,Coarse Aggregate,Fine Aggregate,Age (day),Concrete compressive strength,Cement_is_outlier,Blast Furnace Slag_is_outlier,Fly Ash_is_outlier,Water_is_outlier,Superplasticizer_is_outlier,Coarse Aggregate_is_outlier,Fine Aggregate_is_outlier,Age (day)_is_outlier,Water_Cement_Ratio,Total_Binder,Water_Binder_Ratio,Sand_Ratio,has_Superplasticizer,has_FlyAsh,Age_Phase_OHE_0.0,Age_Phase_OHE_1.0,Age_Phase_OHE_2.0,Age_Phase_OHE_3.0,mix_type_freq,Age (day)_log1p,Superplasticizer_log1p,Fly Ash_log1p,Blast Furnace Slag_log1p,Strength_Level
469.0,117.2,0.0,137.8,26.5,852.1,840.5,7.0,54.89607912,0,0,0,0,1,0,0,0,0.29381663112379924,586.2,0.2350733538001523,0.4965733191510306,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,3.3141860046725258,0.0,4.772378104971998,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.8622008809294686,0.0,4.675628649636653,1
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.90127512,0,0,0,0,0,0,0,0,0.4063304168706554,485.70000000000005,0.3250977969873358,0.5206997412503055,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.5726122302071057,0.0,4.585987366571318,1
531.3,0.0,0.0,141.8,26.5,852.1,893.7,7.0,46.89815752,0,0,0,0,1,0,0,0,0.2668925277570696,531.3,0.2668925277570696,0.5119143086234854,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,3.3141860046725258,0.0,0.0,1
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.8622008809294686,0.0,4.675628649636653,1
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.39821744,0,0,0,0,0,0,0,0,0.4883939773999876,531.3,0.2930547713101251,0.5081673881644551,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.72785282839839,0.0,5.363636832668679,1
401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.09628696,0,0,0,0,0,0,0,0,0.36684917868673844,496.5,0.296878147023225,0.4736783589945318,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.517696472610991,0.0,4.5612182984589085,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.533696813957432,0.0,5.247024072160486,2
323.7,282.8,0.0,183.8,10.3,942.7,659.9,7.0,49.80085148,0,0,0,0,0,0,0,0,0.5678097003222796,606.5,0.30305028853581123,0.41176837638579955,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.424802725718295,0.0,5.648269764725942,1
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.09810556,0,0,0,0,0,0,0,0,0.40553359682725865,530.7,0.2899943470832863,0.34784108549216447,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.827313621929028,0.0,5.025195445427586,1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.533696813957432,0.0,5.247024072160486,2
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,37.99702236,0,0,0,0,0,0,0,0,0.5054139014842677,487.20000000000005,0.2970032840661534,0.4444505889484906,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.501435951739211,0.0,5.307772525318792,1
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,55.89581932,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.533696813957432,0.0,5.247024072160486,2
439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736,0,0,0,0,0,0,0,0,0.42369020500173826,616.0,0.30194805194315016,0.44443746860594907,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.4932054526026954,0.0,5.181783550292085,2
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09498796,0,0,0,0,0,0,0,0,0.3741985124294897,578.9,0.2520297115174982,0.4444575124937109,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,3.1354942159291497,0.0,5.247024072160486,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7.0,22.89749796,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.533696813957432,0.0,5.247024072160486,0
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.10122316,0,0,0,0,0,0,0,0,0.5176087599728438,526.9,0.33194154487887756,0.4444575124937109,1,0,True,False,False,False,0.1782312925170068,2.0794415416798357,2.3513752571634776,0.0,5.247024072160486,1
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.09446836,0,0,0,0,0,0,0,0,0.4548128342124381,563.2,0.30202414772191005,0.4496672212951648,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.4069451083182885,0.0,5.24807615011129,2
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,59.79825348,0,0,0,0,0,0,0,0,0.5601659750858549,575.5,0.3049522154595143,0.368843069871774,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.2617630984737906,0.0,5.572914199451162,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.2946762,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.8622008809294686,0.0,4.675628649636653,2
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.79773388,0,0,0,0,0,0,0,0,0.3562352941092651,531.3,0.2849614153908346,0.46197620279092966,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.975529566236472,0.0,4.675628649636653,2
375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.69561148,0,0,0,0,0,0,1,0,0.3375999999909973,468.8,0.27005119453348864,0.538082072962877,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,3.1945831322991562,0.0,4.551769409260976,2
475.0,118.8,0.0,181.1,8.9,852.1,781.5,28.0,68.29949256,0,0,0,0,0,0,0,0,0.3812631578867102,593.8,0.3049848433764738,0.47839128305289924,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.2925347571405443,0.0,4.785823685681349,2
469.0,117.2,0.0,137.8,26.5,852.1,840.5,28.0,66.89985628,0,0,0,0,1,0,0,0,0.29381663112379924,586.2,0.2350733538001523,0.4965733191510306,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,3.3141860046725258,0.0,4.772378104971998,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.2946762,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.8622008809294686,0.0,4.675628649636653,2
388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717028,0,0,0,0,0,0,0,0,0.4063304168706554,485.70000000000005,0.3250977969873358,0.5206997412503055,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.5726122302071057,0.0,4.585987366571318,2
531.3,0.0,0.0,141.8,26.5,852.1,893.7,28.0,56.3991368,0,0,0,0,1,0,0,0,0.2668925277570696,531.3,0.2668925277570696,0.5119143086234854,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,3.3141860046725258,0.0,0.0,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28.0,60.2946762,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.8622008809294686,0.0,4.675628649636653,2
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.49592324,0,0,0,0,0,0,0,0,0.4883939773999876,531.3,0.2930547713101251,0.5081673881644551,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.72785282839839,0.0,5.363636832668679,2
401.8,94.7,0.0,147.4,11.4,946.8,852.1,28.0,68.4994406,0,0,0,0,0,0,0,0,0.36684917868673844,496.5,0.296878147023225,0.4736783589945318,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.517696472610991,0.0,4.5612182984589085,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871316,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.533696813957432,0.0,5.247024072160486,2
323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.69782984,0,0,0,0,0,0,0,0,0.5678097003222796,606.5,0.30305028853581123,0.41176837638579955,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.424802725718295,0.0,5.648269764725942,2
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.20022796,0,0,0,0,0,0,0,0,0.40553359682725865,530.7,0.2899943470832863,0.34784108549216447,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.827313621929028,0.0,5.025195445427586,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871316,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.533696813957432,0.0,5.247024072160486,2
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.69964844,0,0,0,0,0,0,0,0,0.5054139014842677,487.20000000000005,0.2970032840661534,0.4444505889484906,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.501435951739211,0.0,5.307772525318792,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871316,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.533696813957432,0.0,5.247024072160486,2
439.0,177.0,0.0,186.0,11.1,884.9,707.9,28.0,65.99664272,0,0,0,0,0,0,0,0,0.42369020500173826,616.0,0.30194805194315016,0.44443746860594907,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.4932054526026954,0.0,5.181783550292085,2
389.9,189.0,0.0,145.9,22.0,944.7,755.8,28.0,74.4978818,0,0,0,0,0,0,0,0,0.3741985124294897,578.9,0.2520297115174982,0.4444575124937109,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,3.1354942159291497,0.0,5.247024072160486,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.29871316,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.533696813957432,0.0,5.247024072160486,2
337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.89737812,0,0,0,0,0,0,0,0,0.5176087599728438,526.9,0.33194154487887756,0.4444575124937109,1,0,False,True,False,False,0.1782312925170068,3.367295829986474,2.3513752571634776,0.0,5.247024072160486,1
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182,0,0,0,0,0,0,0,0,0.4548128342124381,563.2,0.30202414772191005,0.4496672212951648,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.4069451083182885,0.0,5.24807615011129,2
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.90037588,0,0,0,0,0,0,0,0,0.5601659750858549,575.5,0.3049522154595143,0.368843069871774,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.2617630984737906,0.0,5.572914199451162,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053176,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.8622008809294686,0.0,4.675628649636653,2
425.0,106.3,0.0,151.4,18.6,936.0,803.7,56.0,64.90037588,0,0,0,0,0,0,0,0,0.3562352941092651,531.3,0.2849614153908346,0.46197620279092966,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.975529566236472,0.0,4.675628649636653,2
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956,0,0,0,0,0,0,1,0,0.3375999999909973,468.8,0.27005119453348864,0.538082072962877,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,3.1945831322991562,0.0,4.551769409260976,2
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56.0,72.29845336,0,0,0,0,0,0,0,0,0.3812631578867102,593.8,0.3049848433764738,0.47839128305289924,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.2925347571405443,0.0,4.785823685681349,2
469.0,117.2,0.0,137.8,26.5,852.1,840.5,56.0,69.29923276,0,0,0,0,1,0,0,0,0.29381663112379924,586.2,0.2350733538001523,0.4965733191510306,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,3.3141860046725258,0.0,4.772378104971998,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053176,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.8622008809294686,0.0,4.675628649636653,2
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.19944856,0,0,0,0,0,0,0,0,0.4063304168706554,485.70000000000005,0.3250977969873358,0.5206997412503055,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.5726122302071057,0.0,4.585987366571318,2
531.3,0.0,0.0,141.8,26.5,852.1,893.7,56.0,58.79851328,0,0,0,0,1,0,0,0,0.2668925277570696,531.3,0.2668925277570696,0.5119143086234854,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,3.3141860046725258,0.0,0.0,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.30053176,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.8622008809294686,0.0,4.675628649636653,2
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.10006412,0,0,0,0,0,0,0,0,0.4883939773999876,531.3,0.2930547713101251,0.5081673881644551,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.72785282839839,0.0,5.363636832668679,2
401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.69808964,0,0,0,0,0,0,0,0,0.36684917868673844,496.5,0.296878147023225,0.4736783589945318,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.517696472610991,0.0,4.5612182984589085,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.29715436,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.533696813957432,0.0,5.247024072160486,2
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56.0,80.19984832,0,0,0,0,0,0,0,0,0.5678097003222796,606.5,0.30305028853581123,0.41176837638579955,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.424802725718295,0.0,5.648269764725942,2
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,54.89607912,0,0,0,0,0,0,0,0,0.40553359682725865,530.7,0.2899943470832863,0.34784108549216447,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.827313621929028,0.0,5.025195445427586,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.29715436,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.533696813957432,0.0,5.247024072160486,2
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.99482412,0,0,0,0,0,0,0,0,0.5054139014842677,487.20000000000005,0.2970032840661534,0.4444505889484906,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.501435951739211,0.0,5.307772525318792,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.29715436,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.533696813957432,0.0,5.247024072160486,2
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.0,71.69860924,0,0,0,0,0,0,0,0,0.42369020500173826,616.0,0.30194805194315016,0.44443746860594907,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.4932054526026954,0.0,5.181783550292085,2
389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005616,0,0,0,0,0,0,0,0,0.3741985124294897,578.9,0.2520297115174982,0.4444575124937109,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,3.1354942159291497,0.0,5.247024072160486,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56.0,77.29715436,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.533696813957432,0.0,5.247024072160486,2
337.9,189.0,0.0,174.9,9.5,944.7,755.8,56.0,59.89478012,0,0,0,0,0,0,0,0,0.5176087599728438,526.9,0.33194154487887756,0.4444575124937109,1,0,False,False,True,False,0.1782312925170068,4.04305126783455,2.3513752571634776,0.0,5.247024072160486,2
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.90037588,0,0,0,0,0,0,0,0,0.4548128342124381,563.2,0.30202414772191005,0.4496672212951648,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.4069451083182885,0.0,5.24807615011129,2
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.59648684,0,0,0,0,0,0,0,0,0.5601659750858549,575.5,0.3049522154595143,0.368843069871774,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.2617630984737906,0.0,5.572914199451162,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.8622008809294686,0.0,4.675628649636653,2
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,66.69990824,0,0,0,0,0,0,0,0,0.3562352941092651,531.3,0.2849614153908346,0.46197620279092966,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.975529566236472,0.0,4.675628649636653,2
375.0,93.8,0.0,126.6,23.4,852.1,992.6,91.0,62.5009994,0,0,0,0,0,0,1,0,0.3375999999909973,468.8,0.27005119453348864,0.538082072962877,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,3.1945831322991562,0.0,4.551769409260976,2
475.0,118.8,0.0,181.1,8.9,852.1,781.5,91.0,74.19451236,0,0,0,0,0,0,0,0,0.3812631578867102,593.8,0.3049848433764738,0.47839128305289924,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.2925347571405443,0.0,4.785823685681349,2
469.0,117.2,0.0,137.8,26.5,852.1,840.5,91.0,70.69886904,0,0,0,0,1,0,0,0,0.29381663112379924,586.2,0.2350733538001523,0.4965733191510306,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,3.3141860046725258,0.0,4.772378104971998,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.8622008809294686,0.0,4.675628649636653,2
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.59882504,0,0,0,0,0,0,0,0,0.4063304168706554,485.70000000000005,0.3250977969873358,0.5206997412503055,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.5726122302071057,0.0,4.585987366571318,2
531.3,0.0,0.0,141.8,26.5,852.1,893.7,91.0,59.19840936,0,0,0,0,1,0,0,0,0.2668925277570696,531.3,0.2668925277570696,0.5119143086234854,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,3.3141860046725258,0.0,0.0,2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056,0,0,0,0,0,0,0,0,0.361176470579737,531.3,0.28891398456072065,0.5100620975131667,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.8622008809294686,0.0,4.675628649636653,2
318.8,212.5,0.0,155.7,14.3,852.1,880.4,91.0,68.09954452,0,0,0,0,0,0,0,0,0.4883939773999876,531.3,0.2930547713101251,0.5081673881644551,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.72785282839839,0.0,5.363636832668679,2
401.8,94.7,0.0,147.4,11.4,946.8,852.1,91.0,75.497622,0,0,0,0,0,0,0,0,0.36684917868673844,496.5,0.296878147023225,0.4736783589945318,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.517696472610991,0.0,4.5612182984589085,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.533696813957432,0.0,5.247024072160486,2
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.49566344,0,0,0,0,0,0,0,0,0.40553359682725865,530.7,0.2899943470832863,0.34784108549216447,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.827313621929028,0.0,5.025195445427586,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.533696813957432,0.0,5.247024072160486,2
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,91.0,76.80073164,0,0,0,0,0,0,0,0,0.5054139014842677,487.20000000000005,0.2970032840661534,0.4444505889484906,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.501435951739211,0.0,5.307772525318792,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.533696813957432,0.0,5.247024072160486,2
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.29819356,0,0,0,0,0,0,0,0,0.42369020500173826,616.0,0.30194805194315016,0.44443746860594907,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.4932054526026954,0.0,5.181783550292085,2
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.5992248,0,0,0,0,0,0,0,0,0.3741985124294897,578.9,0.2520297115174982,0.4444575124937109,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,3.1354942159291497,0.0,5.247024072160486,2
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476,0,0,0,0,0,0,0,0,0.4547710976156985,551.6,0.2989485134100988,0.4444575124937109,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.533696813957432,0.0,5.247024072160486,2
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.79617508,0,0,0,0,0,0,0,0,0.5176087599728438,526.9,0.33194154487887756,0.4444575124937109,1,0,False,False,False,True,0.1782312925170068,4.5217885770490405,2.3513752571634776,0.0,5.247024072160486,2
222.36,0.0,96.67,189.29,4.46,967.08,870.32,3.0,11.57630204,0,0,0,0,0,0,0,0,0.8512772080926749,319.03000000000003,0.5933297808797501,0.47366931533431117,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.6974487897568136,4.581594449459386,0.0,0
222.36,0.0,96.67,189.29,4.46,967.08,870.32,14.0,24.44881896,0,0,0,0,0,0,0,0,0.8512772080926749,319.03000000000003,0.5933297808797501,0.47366931533431117,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.6974487897568136,4.581594449459386,0.0,0
222.36,0.0,96.67,189.29,4.46,967.08,870.32,28.0,24.8900836,0,0,0,0,0,0,0,0,0.8512772080926749,319.03000000000003,0.5933297808797501,0.47366931533431117,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.6974487897568136,4.581594449459386,0.0,0
222.36,0.0,96.67,189.29,4.46,967.08,870.32,56.0,29.44751996,0,0,0,0,0,0,0,0,0.8512772080926749,319.03000000000003,0.5933297808797501,0.47366931533431117,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.6974487897568136,4.581594449459386,0.0,0
222.36,0.0,96.67,189.29,4.46,967.08,870.32,100.0,40.7135578,0,0,0,0,0,0,0,0,0.8512772080926749,319.03000000000003,0.5933297808797501,0.47366931533431117,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.6974487897568136,4.581594449459386,0.0,1
233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856,0,0,0,0,0,0,0,0,0.8463709849516114,328.39,0.6026066567007946,0.4736327256532146,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,1.7168563092013707,4.559963593150012,0.0,0
233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,22.13907436,0,0,0,0,0,0,0,0,0.8463709849516114,328.39,0.6026066567007946,0.4736327256532146,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,1.7168563092013707,4.559963593150012,0.0,0
233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,22.83544512,0,0,0,0,0,0,0,0,0.8463709849516114,328.39,0.6026066567007946,0.4736327256532146,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,1.7168563092013707,4.559963593150012,0.0,0
233.81,0.0,94.58,197.89,4.567,947.04,852.16,56.0,27.66177712,0,0,0,0,0,0,0,0,0.8463709849516114,328.39,0.6026066567007946,0.4736327256532146,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,1.7168563092013707,4.559963593150012,0.0,0
233.81,0.0,94.58,197.89,4.567,947.04,852.16,100.0,34.55653712,0,0,0,0,0,0,0,0,0.8463709849516114,328.39,0.6026066567007946,0.4736327256532146,1,1,False,False,False,True,0.4340136054421769,4.61512051684126,1.7168563092013707,4.559963593150012,0.0,1
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3.0,12.45193656,0,0,0,0,0,0,0,0,0.850729402052048,295.2,0.5610433604145988,0.4737227422450781,1,1,True,False,False,False,0.4340136054421769,1.3862943611198906,2.1377104498038118,4.620255823406132,0.0,0
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14.0,24.98661024,0,0,0,0,0,0,0,0,0.850729402052048,295.2,0.5610433604145988,0.4737227422450781,1,1,False,True,False,False,0.4340136054421769,2.70805020110221,2.1377104498038118,4.620255823406132,0.0,0
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28.0,25.72434956,0,0,0,0,0,0,0,0,0.850729402052048,295.2,0.5610433604145988,0.4737227422450781,1,1,False,True,False,False,0.4340136054421769,3.367295829986474,2.1377104498038118,4.620255823406132,0.0,0
194.68,0.0,100.52,165.62,7.48,1006.4,905.9,56.0,33.96358776,0,0,0,0,0,0,0,0,0.850729402052048,295.2,0.5610433604145988,0.4737227422450781,1,1,False,False,True,False,0.4340136054421769,4.04305126783455,2.1377104498038118,4.620255823406132,0.0,1
